Postcode,year,total_fleet,bev_count,adoption_rate,SA2_CODE21,SA2_NAME21,STE_NAME21
3002,2023,4533,58.0,0.012795058460180895,206041119,East Melbourne,Victoria
3002,2024,4696,107.0,0.02278534923339012,206041119,East Melbourne,Victoria
3002,2025,4458,155.0,0.03476895468820099,206041119,East Melbourne,Victoria
3003,2021,3530,7.0,0.00198300283286119,206041127,West Melbourne - Industrial,Victoria
3003,2022,3947,18.0,0.004560425639726374,206041127,West Melbourne - Industrial,Victoria
3003,2023,3997,36.0,0.009006755066299724,206041127,West Melbourne - Industrial,Victoria
3003,2024,4064,77.0,0.01894685039370079,206041127,West Melbourne - Industrial,Victoria
3003,2025,4209,104.0,0.02470895699691138,206041127,West Melbourne - Industrial,Victoria
3004,2021,11046,57.0,0.005160239000543183,206041507,Royal Botanic Gardens Victoria,Victoria
3004,2022,12161,58.0,0.004769344626264288,206041507,Royal Botanic Gardens Victoria,Victoria
3004,2023,13119,115.0,0.008765912035978351,206041507,Royal Botanic Gardens Victoria,Victoria
3004,2024,10851,246.0,0.022670721592479955,206041507,Royal Botanic Gardens Victoria,Victoria
3004,2025,8354,170.0,0.020349533157768735,206041507,Royal Botanic Gardens Victoria,Victoria
3006,2021,11332,30.0,0.002647370278856336,206041509,Southbank - East,Victoria
3006,2022,12219,67.0,0.005483263769539242,206041509,Southbank - East,Victoria
3006,2023,12711,87.0,0.006844465423648808,206041509,Southbank - East,Victoria
3006,2024,12499,168.0,0.013441075286022881,206041509,Southbank - East,Victoria
3006,2025,11736,249.0,0.02121676891615542,206041509,Southbank - East,Victoria
3008,2021,7212,27.0,0.0037437603993344427,206041118,Docklands,Victoria
3008,2022,8091,57.0,0.0070448646644419724,206041118,Docklands,Victoria
3008,2023,8543,115.0,0.013461313355963947,206041118,Docklands,Victoria
3008,2024,8708,173.0,0.01986678915939366,206041118,Docklands,Victoria
3008,2025,8971,283.0,0.0315460929662245,206041118,Docklands,Victoria
3011,2021,13139,13.0,0.000989420808280691,213031348,Footscray,Victoria
3011,2022,13568,30.0,0.0022110849056603773,213031348,Footscray,Victoria
3011,2023,14067,66.0,0.004691831947110258,213031348,Footscray,Victoria
3011,2024,14448,145.0,0.010035991140642303,213031348,Footscray,Victoria
3011,2025,14551,240.0,0.016493711772386777,213031348,Footscray,Victoria
3012,2021,19301,14.0,0.0007253510180819647,213031351,West Footscray - Tottenham,Victoria
3012,2022,18817,26.0,0.0013817292873465484,213031351,West Footscray - Tottenham,Victoria
3012,2023,19540,78.0,0.003991811668372569,213031351,West Footscray - Tottenham,Victoria
3012,2024,19932,175.0,0.008779851495083283,213031351,West Footscray - Tottenham,Victoria
3012,2025,20294,311.0,0.01532472652015374,213031351,West Footscray - Tottenham,Victoria
3013,2021,9424,12.0,0.0012733446519524619,213031352,Yarraville,Victoria
3013,2022,9394,29.0,0.003087076857568661,213031352,Yarraville,Victoria
3013,2023,9405,52.0,0.005528973950026581,213031352,Yarraville,Victoria
3013,2024,9664,143.0,0.014797185430463575,213031352,Yarraville,Victoria
3013,2025,9839,205.0,0.02083545075719077,213031352,Yarraville,Victoria
3015,2021,11724,9.0,0.0007676560900716479,213021344,Newport,Victoria
3015,2022,11713,15.0,0.0012806283616494493,213021344,Newport,Victoria
3015,2023,11792,54.0,0.004579375848032564,213021344,Newport,Victoria
3015,2024,12064,147.0,0.01218501326259947,213021344,Newport,Victoria
3015,2025,12592,220.0,0.01747141041931385,213021344,Newport,Victoria
3016,2021,11674,19.0,0.0016275483981497345,213021346,Williamstown,Victoria
3016,2022,11629,42.0,0.003611660503912632,213021346,Williamstown,Victoria
3016,2023,11899,88.0,0.007395579460458862,213021346,Williamstown,Victoria
3016,2024,12037,167.0,0.0138738888427349,213021346,Williamstown,Victoria
3016,2025,12458,238.0,0.01910419007866431,213021346,Williamstown,Victoria
3018,2021,9950,22.0,0.0022110552763819095,213021341,Altona,Victoria
3018,2022,9899,31.0,0.0031316294575209616,213021341,Altona,Victoria
3018,2023,9992,56.0,0.005604483586869495,213021341,Altona,Victoria
3018,2024,10125,118.0,0.01165432098765432,213021341,Altona,Victoria
3018,2025,10299,186.0,0.018060005825808332,213021341,Altona,Victoria
3019,2021,6171,3.0,0.0004861448711716091,213031347,Braybrook,Victoria
3019,2022,6217,4.0,0.0006433971368827409,213031347,Braybrook,Victoria
3019,2023,6249,16.0,0.0025604096655464873,213031347,Braybrook,Victoria
3019,2024,6614,40.0,0.0060477774417901425,213031347,Braybrook,Victoria
3019,2025,6812,76.0,0.011156782149148562,213031347,Braybrook,Victoria
3020,2021,31689,9.0,0.00028401022436807724,213011328,Ardeer - Albion,Victoria
3020,2022,31445,28.0,0.0008904436317379551,213011328,Ardeer - Albion,Victoria
3020,2023,31765,61.0,0.0019203525893278766,213011328,Ardeer - Albion,Victoria
3020,2024,33133,175.0,0.005281743277095343,213011328,Ardeer - Albion,Victoria
3020,2025,33629,300.0,0.008920871866543757,213011328,Ardeer - Albion,Victoria
3021,2021,34808,6.0,0.0001723741668581935,213011334,St Albans - North,Victoria
3021,2022,34338,11.0,0.00032034480750189296,213011334,St Albans - North,Victoria
3021,2023,34032,41.0,0.0012047484720263282,213011334,St Albans - North,Victoria
3021,2024,34572,90.0,0.0026032627559875042,213011334,St Albans - North,Victoria
3021,2025,35672,161.0,0.004513343799058085,213011334,St Albans - North,Victoria
3022,2021,2845,3.0,0.001054481546572935,213011328,Ardeer - Albion,Victoria
3022,2022,2688,3.0,0.0011160714285714285,213011328,Ardeer - Albion,Victoria
3022,2023,2585,3.0,0.0011605415860735009,213011328,Ardeer - Albion,Victoria
3022,2024,2627,6.0,0.0022839741149600305,213011328,Ardeer - Albion,Victoria
3022,2025,2599,12.0,0.00461716044632551,213011328,Ardeer - Albion,Victoria
3023,2021,43964,23.0,0.000523155308889091,213041461,Burnside,Victoria
3023,2022,44306,54.0,0.001218796551257166,213041461,Burnside,Victoria
3023,2023,44972,151.0,0.0033576447567375254,213041461,Burnside,Victoria
3023,2024,45988,302.0,0.006566930503609637,213041461,Burnside,Victoria
3023,2025,46929,472.0,0.010057746809009355,213041461,Burnside,Victoria
3024,2021,18247,7.0,0.0003836247054310298,213051589,Wyndham Vale - North,Victoria
3024,2022,19446,24.0,0.001234186979327368,213051589,Wyndham Vale - North,Victoria
3024,2023,21360,77.0,0.0036048689138576777,213051589,Wyndham Vale - North,Victoria
3024,2024,22957,189.0,0.008232783029141438,213051589,Wyndham Vale - North,Victoria
3024,2025,25224,331.0,0.013122423089121472,213051589,Wyndham Vale - North,Victoria
3025,2021,9175,5.0,0.0005449591280653951,213021343,Altona North,Victoria
3025,2022,9279,9.0,0.0009699321047526673,213021343,Altona North,Victoria
3025,2023,11258,57.0,0.005063066263990052,213021343,Altona North,Victoria
3025,2024,12070,142.0,0.011764705882352941,213021343,Altona North,Victoria
3025,2025,12474,304.0,0.024370691037357704,213021343,Altona North,Victoria
3026,2021,6467,6.0,0.000927787227462502,213051363,Laverton,Victoria
3026,2022,7187,9.0,0.001252261026854042,213051363,Laverton,Victoria
3026,2023,8020,25.0,0.003117206982543641,213051363,Laverton,Victoria
3026,2024,8753,66.0,0.0075402719067748205,213051363,Laverton,Victoria
3026,2025,9470,114.0,0.012038014783526927,213051363,Laverton,Victoria
3027,2021,5383,8.0,0.001486160133754412,213051363,Laverton,Victoria
3027,2022,5391,22.0,0.004080875533296235,213051363,Laverton,Victoria
3027,2023,5679,69.0,0.012150026413100899,213051363,Laverton,Victoria
3027,2024,6064,150.0,0.024736147757255935,213051363,Laverton,Victoria
3027,2025,6287,211.0,0.033561317003340224,213051363,Laverton,Victoria
3028,2021,19453,0.0,0.0,213021342,Altona Meadows,Victoria
3028,2022,19004,9.0,0.00047358450852452114,213021342,Altona Meadows,Victoria
3028,2023,19239,34.0,0.0017672436197307552,213021342,Altona Meadows,Victoria
3028,2024,20072,85.0,0.004234754882423276,213021342,Altona Meadows,Victoria
3028,2025,20475,145.0,0.007081807081807082,213021342,Altona Meadows,Victoria
3029,2021,78177,37.0,0.0004732849815163027,213051584,Tarneit - North,Victoria
3029,2022,82830,124.0,0.0014970421344923338,213051584,Tarneit - North,Victoria
3029,2023,89351,344.0,0.003849984891047666,213051584,Tarneit - North,Victoria
3029,2024,96298,851.0,0.008837151342707013,213051584,Tarneit - North,Victoria
3029,2025,102928,1401.0,0.013611456552152961,213051584,Tarneit - North,Victoria
3030,2021,78403,65.0,0.00082904990880451,213051468,Werribee - West,Victoria
3030,2022,79070,163.0,0.002061464525104338,213051468,Werribee - West,Victoria
3030,2023,80880,427.0,0.005279426310583581,213051468,Werribee - West,Victoria
3030,2024,82570,933.0,0.01129950345161681,213051468,Werribee - West,Victoria
3030,2025,85650,1583.0,0.01848219497956801,213051468,Werribee - West,Victoria
3031,2021,9924,4.0,0.00040306328093510683,206041121,Kensington (Vic.),Victoria
3031,2022,9778,23.0,0.0023522192677439147,206041121,Kensington (Vic.),Victoria
3031,2023,9805,51.0,0.005201427842937277,206041121,Kensington (Vic.),Victoria
3031,2024,9994,112.0,0.011206724034420652,206041121,Kensington (Vic.),Victoria
3031,2025,10276,173.0,0.016835344492020243,206041121,Kensington (Vic.),Victoria
3032,2021,17716,29.0,0.0016369383608037932,206031113,Ascot Vale,Victoria
3032,2022,17803,49.0,0.002752345110374656,206031113,Ascot Vale,Victoria
3032,2023,18152,121.0,0.006665932128691054,206031113,Ascot Vale,Victoria
3032,2024,18436,242.0,0.013126491646778043,206031113,Ascot Vale,Victoria
3032,2025,18849,371.0,0.019682741790015387,206031113,Ascot Vale,Victoria
3033,2021,11204,7.0,0.0006247768654052124,210011534,Keilor East,Victoria
3033,2022,11350,19.0,0.0016740088105726871,210011534,Keilor East,Victoria
3033,2023,11568,40.0,0.003457814661134163,210011534,Keilor East,Victoria
3033,2024,11833,86.0,0.007267810360855235,210011534,Keilor East,Victoria
3033,2025,12157,123.0,0.01011762770420334,210011534,Keilor East,Victoria
3034,2021,8094,0.0,0.0,210011533,Avondale Heights,Victoria
3034,2022,8114,7.0,0.0008627064333251171,210011533,Avondale Heights,Victoria
3034,2023,8153,16.0,0.0019624678032626026,210011533,Avondale Heights,Victoria
3034,2024,8287,55.0,0.006636901170508025,210011533,Avondale Heights,Victoria
3034,2025,8404,96.0,0.01142313184198001,210011533,Avondale Heights,Victoria
3036,2021,4810,0.0,0.0,210051248,Melbourne Airport,Victoria
3036,2022,4742,4.0,0.0008435259384226065,210051248,Melbourne Airport,Victoria
3036,2023,4756,11.0,0.0023128679562657694,210051248,Melbourne Airport,Victoria
3036,2024,4807,25.0,0.00520074890784273,210051248,Melbourne Airport,Victoria
3036,2025,4893,47.0,0.009605558961782138,210051248,Melbourne Airport,Victoria
3037,2021,35041,11.0,0.00031391798179275705,213011339,Sydenham,Victoria
3037,2022,34859,31.0,0.0008892968817235148,213011339,Sydenham,Victoria
3037,2023,35116,82.0,0.0023351178949766486,213011339,Sydenham,Victoria
3037,2024,35365,168.0,0.004750459493849852,213011339,Sydenham,Victoria
3037,2025,36158,286.0,0.007909729520438077,213011339,Sydenham,Victoria
3038,2021,20501,17.0,0.0008292278425442661,213011340,Taylors Lakes,Victoria
3038,2022,20280,24.0,0.001183431952662722,213011340,Taylors Lakes,Victoria
3038,2023,20135,40.0,0.0019865905140302956,213011340,Taylors Lakes,Victoria
3038,2024,20257,94.0,0.004640371229698376,213011340,Taylors Lakes,Victoria
3038,2025,20525,163.0,0.007941534713763703,213011340,Taylors Lakes,Victoria
3039,2021,9751,14.0,0.0014357501794687725,206031116,Moonee Ponds,Victoria
3039,2022,9794,32.0,0.0032673065141923625,206031116,Moonee Ponds,Victoria
3039,2023,10032,64.0,0.006379585326953748,206031116,Moonee Ponds,Victoria
3039,2024,10794,129.0,0.011951083935519732,206031116,Moonee Ponds,Victoria
3039,2025,11216,211.0,0.01881241084165478,206031116,Moonee Ponds,Victoria
3040,2021,17717,30.0,0.0016932889315346843,206031501,Essendon (West) - Aberfeldie,Victoria
3040,2022,17641,50.0,0.0028343064452128566,206031501,Essendon (West) - Aberfeldie,Victoria
3040,2023,17989,104.0,0.005781310801045083,206031501,Essendon (West) - Aberfeldie,Victoria
3040,2024,18305,204.0,0.011144496039333516,206031501,Essendon (West) - Aberfeldie,Victoria
3040,2025,18537,309.0,0.016669363974753198,206031501,Essendon (West) - Aberfeldie,Victoria
3041,2021,10914,15.0,0.0013743815283122594,210011227,Essendon Airport,Victoria
3041,2022,11141,44.0,0.003949376178080962,210011227,Essendon Airport,Victoria
3041,2023,11558,80.0,0.006921612735767434,210011227,Essendon Airport,Victoria
3041,2024,12234,223.0,0.018227889488311264,210011227,Essendon Airport,Victoria
3041,2025,12671,373.0,0.029437297766553547,210011227,Essendon Airport,Victoria
3042,2021,13708,6.0,0.0004377006127808579,210011226,Airport West,Victoria
3042,2022,14619,18.0,0.001231274368971886,210011226,Airport West,Victoria
3042,2023,14917,31.0,0.0020781658510424347,210011226,Airport West,Victoria
3042,2024,14965,86.0,0.005746742398930839,210011226,Airport West,Victoria
3042,2025,15558,146.0,0.009384239619488366,210011226,Airport West,Victoria
3043,2021,26270,14.0,0.0005329272934906738,210051250,Tullamarine,Victoria
3043,2022,27659,80.0,0.002892367764561264,210051250,Tullamarine,Victoria
3043,2023,28893,141.0,0.004880074758592047,210051250,Tullamarine,Victoria
3043,2024,27711,258.0,0.009310382158709538,210051250,Tullamarine,Victoria
3043,2025,27493,351.0,0.01276688611646601,210051250,Tullamarine,Victoria
3044,2021,17887,8.0,0.00044725219433107844,210031538,Pascoe Vale,Victoria
3044,2022,17735,20.0,0.001127713560755568,210031538,Pascoe Vale,Victoria
3044,2023,17924,39.0,0.002175853604106226,210031538,Pascoe Vale,Victoria
3044,2024,18339,117.0,0.006379846229347293,210031538,Pascoe Vale,Victoria
3044,2025,18988,221.0,0.011638929850431851,210031538,Pascoe Vale,Victoria
3045,2021,829,0.0,0.0,210051248,Melbourne Airport,Victoria
3045,2022,1339,0.0,0.0,210051248,Melbourne Airport,Victoria
3045,2023,2648,12.0,0.004531722054380665,210051248,Melbourne Airport,Victoria
3045,2024,3227,18.0,0.005577936163619461,210051248,Melbourne Airport,Victoria
3045,2025,4068,191.0,0.04695181907571288,210051248,Melbourne Airport,Victoria
3046,2021,22677,10.0,0.0004409754376681219,210031535,Glenroy - East,Victoria
3046,2022,22417,26.0,0.0011598340545122005,210031535,Glenroy - East,Victoria
3046,2023,22802,62.0,0.002719059731602491,210031535,Glenroy - East,Victoria
3046,2024,23668,134.0,0.005661652864627345,210031535,Glenroy - East,Victoria
3046,2025,24381,193.0,0.00791600016406218,210031535,Glenroy - East,Victoria
3047,2021,13126,0.0,0.0,210051242,Broadmeadows,Victoria
3047,2022,13182,3.0,0.0002275830678197542,210051242,Broadmeadows,Victoria
3047,2023,13304,11.0,0.0008268190018039688,210051242,Broadmeadows,Victoria
3047,2024,13923,33.0,0.002370178840767076,210051242,Broadmeadows,Victoria
3047,2025,14339,46.0,0.0032080340330566987,210051242,Broadmeadows,Victoria
3048,2021,11836,0.0,0.0,210051247,Meadow Heights,Victoria
3048,2022,11609,5.0,0.00043070031871823584,210051247,Meadow Heights,Victoria
3048,2023,11829,9.0,0.000760841998478316,210051247,Meadow Heights,Victoria
3048,2024,12124,20.0,0.001649620587264929,210051247,Meadow Heights,Victoria
3048,2025,12556,38.0,0.003026441541892322,210051247,Meadow Heights,Victoria
3049,2021,7227,0.0,0.0,210051245,Gladstone Park - Westmeadows,Victoria
3049,2022,7175,6.0,0.0008362369337979094,210051245,Gladstone Park - Westmeadows,Victoria
3049,2023,7364,17.0,0.0023085279739272135,210051245,Gladstone Park - Westmeadows,Victoria
3049,2024,7488,29.0,0.003872863247863248,210051245,Gladstone Park - Westmeadows,Victoria
3049,2025,7689,51.0,0.006632852126414358,210051245,Gladstone Park - Westmeadows,Victoria
3051,2021,8497,13.0,0.0015299517476756502,206041506,North Melbourne,Victoria
3051,2022,7881,27.0,0.0034259611724400457,206041506,North Melbourne,Victoria
3051,2023,7858,56.0,0.007126495291422754,206041506,North Melbourne,Victoria
3051,2024,7798,98.0,0.012567324955116697,206041506,North Melbourne,Victoria
3051,2025,7883,135.0,0.017125459850310797,206041506,North Melbourne,Victoria
3052,2021,2752,3.0,0.0010901162790697674,206041124,Parkville,Victoria
3052,2022,2824,4.0,0.00141643059490085,206041124,Parkville,Victoria
3052,2023,2955,16.0,0.0054145516074450084,206041124,Parkville,Victoria
3052,2024,2880,52.0,0.018055555555555554,206041124,Parkville,Victoria
3052,2025,2813,85.0,0.03021685033771774,206041124,Parkville,Victoria
3053,2021,5469,6.0,0.0010970927043335162,206041117,Carlton,Victoria
3053,2022,5730,11.0,0.0019197207678883072,206041117,Carlton,Victoria
3053,2023,5646,22.0,0.0038965639390719092,206041117,Carlton,Victoria
3053,2024,5656,62.0,0.010961810466760962,206041117,Carlton,Victoria
3053,2025,5687,88.0,0.015473887814313346,206041117,Carlton,Victoria
3054,2021,4123,14.0,0.003395585738539898,206071140,Carlton North - Princes Hill,Victoria
3054,2022,4117,19.0,0.004615010930289046,206071140,Carlton North - Princes Hill,Victoria
3054,2023,4143,35.0,0.008447984552256819,206071140,Carlton North - Princes Hill,Victoria
3054,2024,4161,59.0,0.014179283826003364,206071140,Carlton North - Princes Hill,Victoria
3054,2025,4271,93.0,0.021774760009365488,206071140,Carlton North - Princes Hill,Victoria
3055,2021,7841,6.0,0.0007652085193215151,206011107,Brunswick West,Victoria
3055,2022,7907,14.0,0.0017705830276969774,206011107,Brunswick West,Victoria
3055,2023,7996,34.0,0.004252126063031516,206011107,Brunswick West,Victoria
3055,2024,8150,64.0,0.00785276073619632,206011107,Brunswick West,Victoria
3055,2025,8214,117.0,0.014243973703433162,206011107,Brunswick West,Victoria
3056,2021,16776,23.0,0.0013710061993323795,206011495,Brunswick - North,Victoria
3056,2022,17069,44.0,0.002577772570156424,206011495,Brunswick - North,Victoria
3056,2023,16965,104.0,0.006130268199233717,206011495,Brunswick - North,Victoria
3056,2024,17027,176.0,0.010336524343689434,206011495,Brunswick - North,Victoria
3056,2025,17486,295.0,0.016870639368637766,206011495,Brunswick - North,Victoria
3057,2021,6696,16.0,0.0023894862604540022,206011106,Brunswick East,Victoria
3057,2022,6847,23.0,0.0033591353877610633,206011106,Brunswick East,Victoria
3057,2023,6947,37.0,0.005326040017273643,206011106,Brunswick East,Victoria
3057,2024,7147,72.0,0.010074156988946412,206011106,Brunswick East,Victoria
3057,2025,7311,127.0,0.017371084666940227,206011106,Brunswick East,Victoria
3058,2021,22655,40.0,0.0017656146546016333,206011497,Coburg - East,Victoria
3058,2022,22677,71.0,0.0031309256074436654,206011497,Coburg - East,Victoria
3058,2023,23188,117.0,0.00504571329998275,206011497,Coburg - East,Victoria
3058,2024,23765,220.0,0.009257311171891438,206011497,Coburg - East,Victoria
3058,2025,24299,359.0,0.014774270546113008,206011497,Coburg - East,Victoria
3059,2021,14401,7.0,0.00048607735573918476,210051246,Greenvale - Bulla,Victoria
3059,2022,15275,18.0,0.0011783960720130934,210051246,Greenvale - Bulla,Victoria
3059,2023,15988,51.0,0.003189892419314486,210051246,Greenvale - Bulla,Victoria
3059,2024,16916,120.0,0.007093875620714117,210051246,Greenvale - Bulla,Victoria
3059,2025,17919,195.0,0.010882303699983258,210051246,Greenvale - Bulla,Victoria
3060,2021,9116,3.0,0.0003290917068889864,210031237,Fawkner,Victoria
3060,2022,9177,8.0,0.0008717445788384003,210031237,Fawkner,Victoria
3060,2023,9366,20.0,0.002135383301302584,210031237,Fawkner,Victoria
3060,2024,9676,43.0,0.0044439851178172795,210031237,Fawkner,Victoria
3060,2025,10257,72.0,0.007019596373208541,210031237,Fawkner,Victoria
3061,2021,10527,7.0,0.0006649567778094424,210051243,Campbellfield - Coolaroo,Victoria
3061,2022,9793,11.0,0.0011232513019503727,210051243,Campbellfield - Coolaroo,Victoria
3061,2023,10319,15.0,0.0014536292276383371,210051243,Campbellfield - Coolaroo,Victoria
3061,2024,10802,28.0,0.0025921125717459728,210051243,Campbellfield - Coolaroo,Victoria
3061,2025,10971,41.0,0.003737125148117765,210051243,Campbellfield - Coolaroo,Victoria
3062,2021,1318,3.0,0.002276176024279211,210051544,Roxburgh Park (South) - Somerton,Victoria
3062,2022,1437,3.0,0.0020876826722338203,210051544,Roxburgh Park (South) - Somerton,Victoria
3062,2023,1402,5.0,0.003566333808844508,210051544,Roxburgh Park (South) - Somerton,Victoria
3062,2024,1433,11.0,0.007676203768318213,210051544,Roxburgh Park (South) - Somerton,Victoria
3062,2025,1452,17.0,0.011707988980716254,210051544,Roxburgh Park (South) - Somerton,Victoria
3063,2021,597,0.0,0.0,210051246,Greenvale - Bulla,Victoria
3063,2022,592,0.0,0.0,210051246,Greenvale - Bulla,Victoria
3063,2023,598,0.0,0.0,210051246,Greenvale - Bulla,Victoria
3063,2024,608,0.0,0.0,210051246,Greenvale - Bulla,Victoria
3063,2025,604,3.0,0.004966887417218543,210051246,Greenvale - Bulla,Victoria
3064,2021,64668,25.0,0.0003865899672171708,210051445,Mickleham - Yuroke,Victoria
3064,2022,69750,61.0,0.0008745519713261649,210051445,Mickleham - Yuroke,Victoria
3064,2023,75548,178.0,0.00235611796473765,210051445,Mickleham - Yuroke,Victoria
3064,2024,81439,401.0,0.004923930794828031,210051445,Mickleham - Yuroke,Victoria
3064,2025,87576,736.0,0.008404128985110075,210051445,Mickleham - Yuroke,Victoria
3065,2021,5315,19.0,0.003574788334901223,206071142,Fitzroy,Victoria
3065,2022,5334,37.0,0.006936632920884889,206071142,Fitzroy,Victoria
3065,2023,5312,52.0,0.009789156626506024,206071142,Fitzroy,Victoria
3065,2024,5417,86.0,0.015875946095624885,206071142,Fitzroy,Victoria
3065,2025,5432,133.0,0.024484536082474227,206071142,Fitzroy,Victoria
3066,2021,5456,14.0,0.002565982404692082,206071141,Collingwood,Victoria
3066,2022,5426,25.0,0.0046074456321415404,206071141,Collingwood,Victoria
3066,2023,5427,35.0,0.006449235304956698,206071141,Collingwood,Victoria
3066,2024,5526,76.0,0.013753166847629388,206071141,Collingwood,Victoria
3066,2025,5615,116.0,0.020658949243098843,206071141,Collingwood,Victoria
3067,2021,4920,10.0,0.0020325203252032522,206071139,Abbotsford,Victoria
3067,2022,5056,21.0,0.004153481012658227,206071139,Abbotsford,Victoria
3067,2023,5127,36.0,0.007021650087770626,206071139,Abbotsford,Victoria
3067,2024,5203,71.0,0.013645973476840285,206071139,Abbotsford,Victoria
3067,2025,5246,111.0,0.02115897826915745,206071139,Abbotsford,Victoria
3068,2021,10059,19.0,0.0018888557510686947,206071143,Fitzroy North,Victoria
3068,2022,9929,35.0,0.003525027696646188,206071143,Fitzroy North,Victoria
3068,2023,10144,89.0,0.00877365930599369,206071143,Fitzroy North,Victoria
3068,2024,10339,164.0,0.015862269078247414,206071143,Fitzroy North,Victoria
3068,2025,10409,264.0,0.025362666922855222,206071143,Fitzroy North,Victoria
3070,2021,13924,26.0,0.0018672795173800632,206021499,Northcote - East,Victoria
3070,2022,14082,50.0,0.003550632012498225,206021499,Northcote - East,Victoria
3070,2023,14158,97.0,0.0068512501765786125,206021499,Northcote - East,Victoria
3070,2024,14456,230.0,0.015910348644161593,206021499,Northcote - East,Victoria
3070,2025,14775,363.0,0.024568527918781728,206021499,Northcote - East,Victoria
3071,2021,11078,10.0,0.0009026900162484203,206021112,Thornbury,Victoria
3071,2022,11042,21.0,0.0019018293787357362,206021112,Thornbury,Victoria
3071,2023,11250,44.0,0.003911111111111111,206021112,Thornbury,Victoria
3071,2024,11441,111.0,0.009701949130320776,206021112,Thornbury,Victoria
3071,2025,11802,186.0,0.0157600406710727,206021112,Thornbury,Victoria
3072,2021,24186,13.0,0.000537501033655834,209021428,Preston - East,Victoria
3072,2022,24299,26.0,0.0010700028807769867,209021428,Preston - East,Victoria
3072,2023,24568,75.0,0.0030527515467274505,209021428,Preston - East,Victoria
3072,2024,24866,169.0,0.0067964288586825385,209021428,Preston - East,Victoria
3072,2025,26133,309.0,0.011824130409826656,209021428,Preston - East,Victoria
3073,2021,31929,11.0,0.00034451439130570954,209021526,Reservoir - South West,Victoria
3073,2022,31419,32.0,0.0010184919952894746,209021526,Reservoir - South West,Victoria
3073,2023,31853,59.0,0.0018522588139264747,209021526,Reservoir - South West,Victoria
3073,2024,32601,173.0,0.005306585687555597,209021526,Reservoir - South West,Victoria
3073,2025,33407,303.0,0.009069955398569161,209021526,Reservoir - South West,Victoria
3074,2021,17700,5.0,0.0002824858757062147,209041223,Thomastown,Victoria
3074,2022,17463,8.0,0.0004581114356067113,209041223,Thomastown,Victoria
3074,2023,17809,18.0,0.0010107249143691392,209041223,Thomastown,Victoria
3074,2024,18287,57.0,0.003116968338163723,209041223,Thomastown,Victoria
3074,2025,18778,93.0,0.00495260411119395,209041223,Thomastown,Victoria
3075,2021,14937,4.0,0.0002677913905067952,209041530,Lalor - West,Victoria
3075,2022,14750,11.0,0.0007457627118644068,209041530,Lalor - West,Victoria
3075,2023,14856,24.0,0.0016155088852988692,209041530,Lalor - West,Victoria
3075,2024,15244,53.0,0.0034767777486224088,209041530,Lalor - West,Victoria
3075,2025,15755,94.0,0.0059663598857505554,209041530,Lalor - West,Victoria
3076,2021,23439,12.0,0.0005119672340970178,209041433,Epping (Vic.) - West,Victoria
3076,2022,23666,22.0,0.000929603650807065,209041433,Epping (Vic.) - West,Victoria
3076,2023,24467,43.0,0.0017574692442882249,209041433,Epping (Vic.) - West,Victoria
3076,2024,25554,110.0,0.004304609845816702,209041433,Epping (Vic.) - West,Victoria
3076,2025,26354,179.0,0.006792137815891326,209041433,Epping (Vic.) - West,Victoria
3078,2021,8370,16.0,0.0019115890083632018,206071145,Clifton Hill - Alphington,Victoria
3078,2022,8436,32.0,0.003793266951161688,206071145,Clifton Hill - Alphington,Victoria
3078,2023,8802,81.0,0.009202453987730062,206071145,Clifton Hill - Alphington,Victoria
3078,2024,9177,185.0,0.020159093385638007,206071145,Clifton Hill - Alphington,Victoria
3078,2025,9328,277.0,0.029695540308747857,206071145,Clifton Hill - Alphington,Victoria
3079,2021,11415,27.0,0.0023653088042049934,209011200,Ivanhoe,Victoria
3079,2022,11360,56.0,0.004929577464788733,209011200,Ivanhoe,Victoria
3079,2023,11696,96.0,0.008207934336525308,209011200,Ivanhoe,Victoria
3079,2024,12016,190.0,0.01581225033288948,209011200,Ivanhoe,Victoria
3079,2025,12467,320.0,0.025667762894040266,209011200,Ivanhoe,Victoria
3081,2021,9951,12.0,0.0012059089538739825,209011199,Heidelberg West,Victoria
3081,2022,9799,20.0,0.002041024594346362,209011199,Heidelberg West,Victoria
3081,2023,10137,51.0,0.005031074282332051,209011199,Heidelberg West,Victoria
3081,2024,10266,107.0,0.01042275472433275,209011199,Heidelberg West,Victoria
3081,2025,10807,157.0,0.014527620986397705,209011199,Heidelberg West,Victoria
3082,2021,21483,5.0,0.0002327421682260392,209041220,Mill Park - North,Victoria
3082,2022,21048,15.0,0.0007126567844925884,209041220,Mill Park - North,Victoria
3082,2023,20900,33.0,0.0015789473684210526,209041220,Mill Park - North,Victoria
3082,2024,21002,77.0,0.0036663174935720405,209041220,Mill Park - North,Victoria
3082,2025,21207,119.0,0.005611354741358985,209041220,Mill Park - North,Victoria
3083,2021,21918,16.0,0.0007299936125558901,209041217,Bundoora - West,Victoria
3083,2022,21530,30.0,0.0013934045517882026,209041217,Bundoora - West,Victoria
3083,2023,21815,69.0,0.003162961265184506,209041217,Bundoora - West,Victoria
3083,2024,22585,157.0,0.0069515164932477305,209041217,Bundoora - West,Victoria
3083,2025,23060,242.0,0.010494362532523852,209041217,Bundoora - West,Victoria
